area_fips,naics_code,annual_avg_emplvl,STATE
47000,114,20,47.0
47000,115,1205,47.0
47000,211,46,47.0
47000,212,3189,47.0
47000,213,274,47.0
47000,221,22061,47.0
47000,236,26691,47.0
47000,237,18075,47.0
47000,238,81531,47.0
47000,311,35725,47.0
47000,312,7315,47.0
47000,313,3673,47.0
47000,314,2698,47.0
47000,315,4065,47.0
47000,316,433,47.0
47000,321,12525,47.0
47000,322,11976,47.0
47000,323,8987,47.0
47000,324,1132,47.0
47000,325,25587,47.0
47000,326,24712,47.0
47000,327,14074,47.0
47000,331,11016,47.0
47000,332,36621,47.0
47000,333,25513,47.0
47000,334,5305,47.0
47000,335,18884,47.0
47000,336,74211,47.0
47000,337,9579,47.0
47000,339,17044,47.0
47000,423,69561,47.0
47000,424,42533,47.0
47000,425,7534,47.0
47000,441,47539,47.0
47000,442,9896,47.0
47000,443,10558,47.0
47000,444,29917,47.0
47000,445,54931,47.0
47000,446,23719,47.0
47000,447,23366,47.0
47000,448,24204,47.0
47000,451,12512,47.0
47000,452,72307,47.0
47000,453,17721,47.0
47000,454,10517,47.0
47000,481,2507,47.0
47000,482,6,47.0
47000,483,2394,47.0
47000,484,58218,47.0
47000,485,7662,47.0
47000,486,599,47.0
47000,487,684,47.0
47000,488,14832,47.0
47000,491,12661,47.0
47000,492,40947,47.0
47000,493,36671,47.0
47000,511,8827,47.0
47000,512,10811,47.0
47000,515,5689,47.0
47000,517,12640,47.0
47000,518,5820,47.0
47000,519,1495,47.0
47000,521,0,47.0
47000,522,54052,47.0
47000,523,10369,47.0
47000,524,45671,47.0
47000,525,0,47.0
47000,531,26843,47.0
47000,532,13432,47.0
47000,533,371,47.0
47000,541,142082,47.0
47000,551,50777,47.0
47000,561,217086,47.0
47000,562,9106,47.0
47000,611,231528,47.0
47000,621,153870,47.0
47000,622,146410,47.0
47000,623,66148,47.0
47000,624,49338,47.0
47000,711,11724,47.0
47000,712,4911,47.0
47000,713,23366,47.0
47000,721,38477,47.0
47000,722,261786,47.0
47000,811,25190,47.0
47000,812,26909,47.0
47000,813,20870,47.0
47000,814,7892,47.0
47000,921,91751,47.0
47000,922,16493,47.0
47000,923,16354,47.0
47000,924,4507,47.0
47000,925,1294,47.0
47000,926,7359,47.0
47000,927,2,47.0
47000,928,4104,47.0
47000,999,391,47.0
48000,111,20601,48.0
48000,112,25724,48.0
48000,113,1632,48.0
48000,114,581,48.0
48000,115,11327,48.0
48000,211,75449,48.0
48000,212,12737,48.0
48000,213,156225,48.0
48000,221,83082,48.0
48000,236,159839,48.0
48000,237,192439,48.0
48000,238,419169,48.0
48000,311,95896,48.0
48000,312,17401,48.0
48000,313,1757,48.0
48000,314,5680,48.0
48000,315,5433,48.0
48000,316,4442,48.0
48000,321,24867,48.0
48000,322,17916,48.0
48000,323,24706,48.0
48000,324,22444,48.0
48000,325,81712,48.0
48000,326,39572,48.0
48000,327,37530,48.0
48000,331,20052,48.0
48000,332,128241,48.0
48000,333,94074,48.0
48000,334,90169,48.0
48000,335,19507,48.0
48000,336,96180,48.0
48000,337,23463,48.0
48000,339,31286,48.0
48000,423,362347,48.0
48000,424,194086,48.0
48000,425,39344,48.0
48000,441,186253,48.0
48000,442,40705,48.0
48000,443,44979,48.0
48000,444,106094,48.0
48000,445,240852,48.0
48000,446,77527,48.0
48000,447,87220,48.0
48000,448,124537,48.0
48000,451,47063,48.0
48000,452,287681,48.0
48000,453,64806,48.0
48000,454,26832,48.0
48000,481,62882,48.0
48000,482,49,48.0
48000,483,4213,48.0
48000,484,146804,48.0
48000,485,34921,48.0
48000,486,18931,48.0
48000,487,941,48.0
48000,488,96925,48.0
48000,491,42143,48.0
48000,492,55213,48.0
48000,493,91155,48.0
48000,511,38433,48.0
48000,512,25877,48.0
48000,515,15203,48.0
48000,517,80723,48.0
48000,518,33639,48.0
48000,519,17219,48.0
48000,521,1557,48.0
48000,522,261325,48.0
48000,523,70873,48.0
48000,524,200827,48.0
48000,525,1428,48.0
48000,531,152208,48.0
48000,532,66939,48.0
48000,533,2379,48.0
48000,541,788508,48.0
48000,551,141915,48.0
48000,561,779152,48.0
48000,562,41468,48.0
48000,611,1202305,48.0
48000,621,750533,48.0
48000,622,459144,48.0
48000,623,203862,48.0
48000,624,249713,48.0
48000,711,29805,48.0
48000,712,30402,48.0
48000,713,108016,48.0
48000,721,127097,48.0
48000,722,1083701,48.0
48000,811,132932,48.0
48000,812,115345,48.0
48000,813,63932,48.0
48000,814,23940,48.0
48000,921,109535,48.0
48000,922,223080,48.0
48000,923,41957,48.0
48000,924,13699,48.0
48000,925,5235,48.0
48000,926,26854,48.0
48000,927,2913,48.0
48000,928,32354,48.0
48000,999,14863,48.0
49000,111,2186,49.0
49000,112,2607,49.0
49000,113,0,49.0
49000,114,0,49.0
49000,115,704,49.0
49000,211,1217,49.0
49000,212,4840,49.0
49000,213,3413,49.0
49000,221,3915,49.0
49000,236,21721,49.0
49000,237,11392,49.0
49000,238,72416,49.0
49000,311,17459,49.0
49000,312,991,49.0
49000,313,528,49.0
49000,314,819,49.0
49000,315,489,49.0
49000,316,234,49.0
49000,321,2656,49.0
49000,322,2600,49.0
49000,323,4964,49.0
49000,324,1612,49.0
49000,325,9265,49.0
49000,326,6357,49.0
49000,327,5368,49.0
49000,331,3892,49.0
49000,332,14291,49.0
49000,333,6077,49.0
49000,334,13003,49.0
49000,335,1993,49.0
49000,336,14184,49.0
49000,337,5969,49.0
49000,339,19399,49.0
49000,423,28705,49.0
49000,424,18080,49.0
49000,425,4175,49.0
49000,441,23255,49.0
49000,442,6705,49.0
49000,443,4811,49.0
49000,444,13756,49.0
49000,445,25328,49.0
49000,446,8047,49.0
49000,447,9995,49.0
49000,448,12292,49.0
49000,451,9147,49.0
49000,452,30582,49.0
49000,453,8623,49.0
49000,454,20093,49.0
49000,481,6868,49.0
49000,483,0,49.0
49000,484,23279,49.0
49000,485,7209,49.0
49000,486,255,49.0
49000,487,0,49.0
49000,488,6074,49.0
49000,491,5690,49.0
49000,492,8326,49.0
49000,493,10970,49.0
49000,511,12883,49.0
49000,512,5410,49.0
49000,515,2246,49.0
49000,517,6835,49.0
49000,518,5444,49.0
49000,519,3974,49.0
49000,521,0,49.0
49000,522,39254,49.0
49000,523,7301,49.0
49000,524,19589,49.0
49000,525,0,49.0
49000,531,15418,49.0
49000,532,5057,49.0
49000,533,254,49.0
49000,541,104916,49.0
49000,551,17952,49.0
49000,561,90117,49.0
49000,562,3595,49.0
49000,611,140802,49.0
49000,621,65486,49.0
49000,622,41522,49.0
49000,623,28589,49.0
49000,624,25714,49.0
49000,711,5869,49.0
49000,712,3576,49.0
49000,713,22697,49.0
49000,721,21153,49.0
49000,722,102666,49.0
49000,811,16599,49.0
49000,812,13686,49.0
49000,813,5351,49.0
49000,814,984,49.0
49000,921,24973,49.0
49000,922,18873,49.0
49000,923,7225,49.0
49000,924,5750,49.0
49000,925,502,49.0
49000,926,6491,49.0
49000,927,5,49.0
49000,928,14384,49.0
49000,999,62,49.0
50000,111,991,50.0
50000,112,1833,50.0
50000,113,189,50.0
50000,115,306,50.0
50000,212,0,50.0
50000,213,0,50.0
50000,221,1655,50.0
50000,236,4066,50.0
50000,237,2069,50.0
50000,238,9721,50.0
50000,311,5390,50.0
50000,312,978,50.0
50000,313,140,50.0
50000,314,76,50.0
50000,315,352,50.0
50000,316,0,50.0
50000,321,1563,50.0
50000,322,719,50.0
50000,323,1076,50.0
50000,324,69,50.0
50000,325,1371,50.0
50000,326,1202,50.0
50000,327,1528,50.0
50000,331,0,50.0
50000,332,1941,50.0
50000,333,2784,50.0
50000,334,4672,50.0
50000,335,1145,50.0
50000,336,1779,50.0
50000,337,1329,50.0
50000,339,1536,50.0
50000,423,3855,50.0
50000,424,4787,50.0
50000,425,395,50.0
50000,441,5329,50.0
50000,442,898,50.0
50000,443,647,50.0
50000,444,3548,50.0
50000,445,9952,50.0
50000,446,1859,50.0
50000,447,3874,50.0
50000,448,1995,50.0
50000,451,1649,50.0
50000,452,3330,50.0
50000,453,2140,50.0
50000,454,2311,50.0
50000,481,121,50.0
50000,483,0,50.0
50000,484,2130,50.0
50000,485,1304,50.0
50000,486,0,50.0
50000,487,0,50.0
50000,488,1027,50.0
50000,491,1595,50.0
50000,492,1165,50.0
50000,493,1301,50.0
50000,511,1635,50.0
50000,512,355,50.0
50000,515,646,50.0
50000,517,888,50.0
50000,518,281,50.0
50000,519,625,50.0
50000,522,4186,50.0
50000,523,859,50.0
50000,524,3737,50.0
50000,525,16,50.0
50000,531,2258,50.0
50000,532,776,50.0
50000,533,13,50.0
50000,541,15395,50.0
50000,551,2016,50.0
50000,561,11458,50.0
50000,562,1092,50.0
50000,611,36597,50.0
50000,621,17611,50.0
50000,622,15528,50.0
50000,623,7381,50.0
50000,624,14319,50.0
50000,711,957,50.0
50000,712,546,50.0
50000,713,3351,50.0
50000,721,12081,50.0
50000,722,20642,50.0
50000,811,2744,50.0
50000,812,2010,50.0
50000,813,3432,50.0
50000,814,562,50.0
50000,921,4478,50.0
50000,922,5064,50.0
50000,923,4109,50.0
50000,924,1093,50.0
50000,925,145,50.0
50000,926,1133,50.0
50000,928,2305,50.0
51000,111,5567,51.0
51000,112,3131,51.0
51000,113,2114,51.0
51000,114,312,51.0
51000,115,2251,51.0
51000,211,228,51.0
51000,212,4982,51.0
51000,213,698,51.0
51000,221,18565,51.0
51000,236,42482,51.0
51000,237,40738,51.0
51000,238,124318,51.0
51000,311,31048,51.0
51000,312,10407,51.0
51000,313,3491,51.0
51000,314,3053,51.0
51000,315,1356,51.0
51000,316,204,51.0
51000,321,14042,51.0
51000,322,8072,51.0
51000,323,9868,51.0
51000,324,482,51.0
51000,325,14852,51.0
51000,326,16280,51.0
51000,327,8715,51.0
51000,331,3905,51.0
51000,332,17854,51.0
51000,333,14361,51.0
51000,334,12121,51.0
51000,335,7987,51.0
51000,336,54096,51.0
51000,337,9577,51.0
51000,339,8165,51.0
51000,423,59459,51.0
51000,424,32320,51.0
51000,425,17928,51.0
51000,441,55118,51.0
51000,442,12940,51.0
51000,443,12133,51.0
51000,444,33212,51.0
51000,445,80811,51.0
51000,446,24380,51.0
51000,447,28790,51.0
51000,448,32071,51.0
51000,451,15555,51.0
51000,452,90259,51.0
51000,453,21235,51.0
51000,454,11817,51.0
51000,481,13569,51.0
51000,482,0,51.0
51000,483,1032,51.0
51000,484,31201,51.0
51000,485,13596,51.0
51000,486,450,51.0
51000,487,344,51.0
51000,488,21854,51.0
51000,491,16012,51.0
51000,492,14521,51.0
51000,493,30359,51.0
51000,511,13686,51.0
51000,512,6078,51.0
51000,515,7618,51.0
51000,517,23834,51.0
51000,518,11010,51.0
51000,519,9564,51.0
51000,521,0,51.0
51000,522,73283,51.0
51000,523,13470,51.0
51000,524,51027,51.0
51000,525,0,51.0
51000,531,43010,51.0
51000,532,11635,51.0
51000,533,333,51.0
51000,541,434604,51.0
51000,551,75807,51.0
51000,561,236025,51.0
51000,562,11620,51.0
51000,611,361778,51.0
51000,621,191055,51.0
51000,622,126549,51.0
51000,623,79467,51.0
51000,624,94947,51.0
51000,711,7382,51.0
51000,712,8611,51.0
51000,713,54561,51.0
51000,721,47116,51.0
51000,722,304780,51.0
51000,811,36115,51.0
51000,812,45518,51.0
51000,813,48777,51.0
51000,814,17496,51.0
51000,921,35744,51.0
51000,922,82537,51.0
51000,923,16318,51.0
51000,924,8435,51.0
51000,925,3541,51.0
51000,926,31619,51.0
51000,927,2046,51.0
51000,928,70042,51.0
51000,999,17282,51.0
53000,111,68384,53.0
53000,112,6970,53.0
53000,113,3683,53.0
53000,114,1291,53.0
53000,115,26428,53.0
53000,211,0,53.0
53000,212,2199,53.0
53000,213,0,53.0
53000,221,19282,53.0
53000,236,51580,53.0
53000,237,21011,53.0
53000,238,128198,53.0
53000,311,38674,53.0
53000,312,9829,53.0
53000,313,443,53.0
53000,314,2027,53.0
53000,315,1640,53.0
53000,316,263,53.0
53000,321,12785,53.0
53000,322,7585,53.0
53000,323,5156,53.0
53000,324,2919,53.0
53000,325,7202,53.0
53000,326,8781,53.0
53000,327,9449,53.0
53000,331,5180,53.0
53000,332,20072,53.0
53000,333,15706,53.0
53000,334,19679,53.0
53000,335,5309,53.0
53000,336,107765,53.0
53000,337,6208,53.0
53000,339,11639,53.0
53000,423,67972,53.0
53000,424,46655,53.0
53000,425,18851,53.0
53000,441,44072,53.0
53000,442,9918,53.0
53000,443,10677,53.0
53000,444,31173,53.0
53000,445,67100,53.0
53000,446,16977,53.0
53000,447,13241,53.0
53000,448,23550,53.0
53000,451,15396,53.0
53000,452,73767,53.0
53000,453,25418,53.0
53000,454,51076,53.0
53000,481,15375,53.0
53000,482,0,53.0
53000,483,3535,53.0
53000,484,23465,53.0
53000,485,19625,53.0
53000,486,271,53.0
53000,487,822,53.0
53000,488,25582,53.0
53000,491,11957,53.0
53000,492,13935,53.0
53000,493,17187,53.0
53000,511,70198,53.0
53000,512,5943,53.0
53000,515,3436,53.0
53000,517,20977,53.0
53000,518,11781,53.0
53000,519,25339,53.0
53000,521,0,53.0
53000,522,42400,53.0
53000,523,12782,53.0
53000,524,39257,53.0
53000,525,0,53.0
53000,531,45831,53.0
53000,532,9953,53.0
53000,533,264,53.0
53000,541,206267,53.0
53000,551,44575,53.0
53000,561,152963,53.0
53000,562,15570,53.0
53000,611,280209,53.0
53000,621,158717,53.0
53000,622,130143,53.0
53000,623,65606,53.0
53000,624,122791,53.0
53000,711,11021,53.0
53000,712,4835,53.0
53000,713,57547,53.0
53000,721,36201,53.0
53000,722,247783,53.0
53000,811,26501,53.0
53000,812,34237,53.0
53000,813,31431,53.0
53000,814,7163,53.0
53000,921,84560,53.0
53000,922,27591,53.0
53000,923,21379,53.0
53000,924,8853,53.0
53000,925,467,53.0
53000,926,14058,53.0
53000,927,3,53.0
53000,928,9322,53.0
53000,999,6,53.0
54000,111,541,54.0
54000,112,286,54.0
54000,113,811,54.0
54000,114,3,54.0
54000,115,136,54.0
54000,211,2149,54.0
54000,212,14241,54.0
54000,213,5314,54.0
54000,221,5329,54.0
54000,236,8263,54.0
54000,237,19825,54.0
54000,238,15758,54.0
54000,311,3091,54.0
54000,312,462,54.0
54000,313,0,54.0
54000,314,0,54.0
54000,315,120,54.0
54000,321,4926,54.0
54000,322,487,54.0
54000,323,1116,54.0
54000,324,681,54.0
54000,325,8920,54.0
54000,326,3407,54.0
54000,327,2888,54.0
54000,331,4334,54.0
54000,332,4596,54.0
54000,333,1948,54.0
54000,334,889,54.0
54000,335,521,54.0
54000,336,5970,54.0
54000,337,1385,54.0
54000,339,1058,54.0
54000,423,10715,54.0
54000,424,6655,54.0
54000,425,3036,54.0
54000,441,12144,54.0
54000,442,1497,54.0
54000,443,1948,54.0
54000,444,8102,54.0
54000,445,12037,54.0
54000,446,6480,54.0
54000,447,9568,54.0
54000,448,4254,54.0
54000,451,2879,54.0
54000,452,19497,54.0
54000,453,3148,54.0
54000,454,1468,54.0
54000,481,105,54.0
54000,483,355,54.0
54000,484,8312,54.0
54000,485,4102,54.0
54000,486,911,54.0
54000,487,84,54.0
54000,488,2592,54.0
54000,491,3695,54.0
54000,492,2410,54.0
54000,493,4814,54.0
54000,511,2549,54.0
54000,512,563,54.0
54000,515,1461,54.0
54000,517,2690,54.0
54000,518,1057,54.0
54000,519,986,54.0
54000,521,0,54.0
54000,522,9239,54.0
54000,523,1107,54.0
54000,524,7629,54.0
54000,525,0,54.0
54000,531,4236,54.0
54000,532,2309,54.0
54000,533,29,54.0
54000,541,27535,54.0
54000,551,6920,54.0
54000,561,33326,54.0
54000,562,2771,54.0
54000,611,57716,54.0
54000,621,41191,54.0
54000,622,51691,54.0
54000,623,17932,54.0
54000,624,22888,54.0
54000,711,786,54.0
54000,712,532,54.0
54000,713,6874,54.0
54000,721,12195,54.0
54000,722,54102,54.0
54000,811,6300,54.0
54000,812,5346,54.0
54000,813,5750,54.0
54000,814,2624,54.0
54000,921,18382,54.0
54000,922,14016,54.0
54000,923,4316,54.0
54000,924,3345,54.0
54000,925,10,54.0
54000,926,5895,54.0
54000,927,47,54.0
54000,928,1093,54.0
54000,999,149,54.0
55000,111,6985,55.0
55000,112,17205,55.0
55000,113,724,55.0
55000,114,68,55.0
55000,115,3315,55.0
55000,212,3905,55.0
55000,213,55,55.0
55000,221,11491,55.0
55000,236,28884,55.0
55000,237,16668,55.0
55000,238,78986,55.0
55000,311,69083,55.0
55000,312,4487,55.0
55000,313,1298,55.0
55000,314,1583,55.0
55000,315,802,55.0
55000,316,1235,55.0
55000,321,17941,55.0
55000,322,29566,55.0
55000,323,28134,55.0
55000,324,461,55.0
55000,325,18342,55.0
55000,326,33632,55.0
55000,327,10286,55.0
55000,331,16195,55.0
55000,332,76247,55.0
55000,333,66983,55.0
55000,334,18819,55.0
55000,335,24294,55.0
55000,336,26240,55.0
55000,337,14805,55.0
55000,339,15077,55.0
55000,423,72310,55.0
55000,424,47646,55.0
55000,425,7570,55.0
55000,441,40533,55.0
55000,442,7671,55.0
55000,443,8025,55.0
55000,444,26615,55.0
55000,445,56206,55.0
55000,446,16273,55.0
55000,447,27813,55.0
55000,448,16966,55.0
55000,451,10673,55.0
55000,452,60493,55.0
55000,453,15677,55.0
55000,454,18635,55.0
55000,481,1820,55.0
55000,483,145,55.0
55000,484,44591,55.0
55000,485,16285,55.0
55000,486,301,55.0
55000,487,343,55.0
55000,488,6498,55.0
55000,491,11432,55.0
55000,492,11410,55.0
55000,493,19685,55.0
55000,511,20413,55.0
55000,512,3541,55.0
55000,515,3977,55.0
55000,517,10522,55.0
55000,518,7786,55.0
55000,519,2867,55.0
55000,521,11,55.0
55000,522,46822,55.0
55000,523,11686,55.0
55000,524,63850,55.0
55000,525,46,55.0
55000,531,19967,55.0
55000,532,6721,55.0
55000,533,587,55.0
55000,541,112605,55.0
55000,551,67915,55.0
55000,561,141899,55.0
55000,562,6865,55.0
55000,611,215095,55.0
55000,621,126944,55.0
55000,622,127093,55.0
55000,623,84323,55.0
55000,624,88278,55.0
55000,711,9802,55.0
55000,712,2299,55.0
55000,713,37327,55.0
55000,721,33441,55.0
55000,722,208749,55.0
55000,811,23535,55.0
55000,812,27351,55.0
55000,813,27819,55.0
55000,814,5739,55.0
55000,921,85310,55.0
55000,922,26031,55.0
55000,923,9934,55.0
55000,924,4795,55.0
55000,925,564,55.0
55000,926,7488,55.0
55000,927,1,55.0
55000,928,2909,55.0
55000,999,1959,55.0
56000,111,672,56.0
56000,112,1849,56.0
56000,113,0,56.0
56000,114,0,56.0
56000,115,193,56.0
56000,211,3039,56.0
56000,212,8101,56.0
56000,213,9554,56.0
56000,221,2669,56.0
56000,236,3784,56.0
56000,237,5647,56.0
56000,238,10822,56.0
56000,311,818,56.0
56000,312,468,56.0
56000,313,14,56.0
56000,314,158,56.0
56000,316,17,56.0
56000,321,442,56.0
56000,323,228,56.0
56000,324,1327,56.0
56000,325,1766,56.0
56000,326,292,56.0
56000,327,857,56.0
56000,331,91,56.0
56000,332,1526,56.0
56000,333,638,56.0
56000,334,293,56.0
56000,335,232,56.0
56000,336,232,56.0
56000,337,181,56.0
56000,339,144,56.0
56000,423,5135,56.0
56000,424,2963,56.0
56000,425,147,56.0
56000,441,4390,56.0
56000,442,691,56.0
56000,443,682,56.0
56000,444,3263,56.0
56000,445,4826,56.0
56000,446,863,56.0
56000,447,3876,56.0
56000,448,1305,56.0
56000,451,1373,56.0
56000,452,5865,56.0
56000,453,1613,56.0
56000,454,584,56.0
56000,481,561,56.0
56000,483,0,56.0
56000,484,3899,56.0
56000,485,537,56.0
56000,486,753,56.0
56000,487,33,56.0
56000,488,1411,56.0
56000,491,1038,56.0
56000,492,1022,56.0
56000,493,1745,56.0
56000,511,847,56.0
56000,512,506,56.0
56000,515,392,56.0
56000,517,1554,56.0
56000,518,202,56.0
56000,519,603,56.0
56000,522,4114,56.0
56000,523,575,56.0
56000,524,2203,56.0
56000,525,33,56.0
56000,531,2290,56.0
56000,532,1953,56.0
56000,533,48,56.0
56000,541,9410,56.0
56000,551,864,56.0
56000,561,7816,56.0
56000,562,909,56.0
56000,611,24082,56.0
56000,621,10520,56.0
56000,622,12232,56.0
56000,623,5299,56.0
56000,624,7707,56.0
56000,711,552,56.0
56000,712,1298,56.0
56000,713,2815,56.0
56000,721,12063,56.0
56000,722,20743,56.0
56000,811,3584,56.0
56000,812,1697,56.0
56000,813,1858,56.0
56000,814,392,56.0
56000,921,10892,56.0
56000,922,706,56.0
56000,923,2083,56.0
56000,924,3191,56.0
56000,925,1,56.0
56000,926,3137,56.0
56000,928,1037,56.0
56000,999,7,56.0
72000,111,7311,72.0
72000,112,2315,72.0
72000,113,0,72.0
72000,114,0,72.0
72000,115,63,72.0
72000,212,0,72.0
72000,213,0,72.0
72000,221,8236,72.0
72000,236,12541,72.0
72000,237,3766,72.0
72000,238,9958,72.0
72000,311,11644,72.0
72000,312,2267,72.0
72000,313,0,72.0
72000,314,157,72.0
72000,315,5400,72.0
72000,316,0,72.0
72000,321,378,72.0
72000,322,953,72.0
72000,323,1526,72.0
72000,324,454,72.0
72000,325,16530,72.0
72000,326,1618,72.0
72000,327,1418,72.0
72000,331,252,72.0
72000,332,3508,72.0
72000,333,2084,72.0
72000,334,5454,72.0
72000,335,3890,72.0
72000,336,1497,72.0
72000,337,1034,72.0
72000,339,10856,72.0
72000,423,11565,72.0
72000,424,16998,72.0
72000,425,621,72.0
72000,441,12283,72.0
72000,442,2083,72.0
72000,443,2733,72.0
72000,444,9137,72.0
72000,445,26960,72.0
72000,446,17640,72.0
72000,447,5341,72.0
72000,448,15635,72.0
72000,451,1260,72.0
72000,452,25280,72.0
72000,453,3223,72.0
72000,454,1253,72.0
72000,481,1606,72.0
72000,483,177,72.0
72000,484,3187,72.0
72000,485,2495,72.0
72000,486,144,72.0
72000,487,137,72.0
72000,488,5581,72.0
72000,491,2552,72.0
72000,492,1293,72.0
72000,493,1900,72.0
72000,511,2051,72.0
72000,512,3774,72.0
72000,515,1332,72.0
72000,517,7020,72.0
72000,518,2165,72.0
72000,519,303,72.0
72000,522,12270,72.0
72000,523,1103,72.0
72000,524,15143,72.0
72000,525,39,72.0
72000,531,10563,72.0
72000,532,2785,72.0
72000,533,24,72.0
72000,541,31670,72.0
72000,551,15193,72.0
72000,561,73469,72.0
72000,562,4122,72.0
72000,611,86455,72.0
72000,621,37730,72.0
72000,622,32990,72.0
72000,623,6223,72.0
72000,624,11152,72.0
72000,711,735,72.0
72000,712,328,72.0
72000,713,2814,72.0
72000,721,10683,72.0
72000,722,60171,72.0
72000,811,4799,72.0
72000,812,4514,72.0
72000,813,3838,72.0
72000,814,1079,72.0
72000,921,56583,72.0
72000,922,32416,72.0
72000,923,19757,72.0
72000,924,2053,72.0
72000,925,2037,72.0
72000,926,9627,72.0
72000,928,1910,72.0
72000,999,84,72.0
78000,111,0,78.0
78000,112,0,78.0
78000,213,43,78.0
78000,221,602,78.0
78000,236,1009,78.0
78000,237,919,78.0
78000,238,586,78.0
78000,311,63,78.0
78000,312,215,78.0
78000,314,0,78.0
78000,321,0,78.0
78000,323,3,78.0
78000,324,0,78.0
78000,325,0,78.0
78000,327,83,78.0
78000,332,24,78.0
78000,334,0,78.0
78000,336,0,78.0
78000,337,0,78.0
78000,339,22,78.0
78000,423,68,78.0
78000,424,544,78.0
78000,425,6,78.0
78000,441,341,78.0
78000,442,32,78.0
78000,443,116,78.0
78000,444,618,78.0
78000,445,1304,78.0
78000,446,291,78.0
78000,447,160,78.0
78000,448,935,78.0
78000,451,35,78.0
78000,452,867,78.0
78000,453,178,78.0
78000,454,60,78.0
78000,481,118,78.0
78000,483,282,78.0
78000,484,275,78.0
78000,485,75,78.0
78000,487,67,78.0
78000,488,352,78.0
78000,491,149,78.0
78000,492,60,78.0
78000,511,87,78.0
78000,512,0,78.0
78000,515,8,78.0
78000,517,434,78.0
78000,518,0,78.0
78000,519,10,78.0
78000,522,591,78.0
78000,523,157,78.0
78000,524,239,78.0
78000,531,600,78.0
78000,532,276,78.0
78000,541,1439,78.0
78000,551,108,78.0
78000,561,1795,78.0
78000,562,154,78.0
78000,611,629,78.0
78000,621,974,78.0
78000,622,0,78.0
78000,623,258,78.0
78000,624,264,78.0
78000,711,0,78.0
78000,712,0,78.0
78000,713,426,78.0
78000,721,1451,78.0
78000,722,2167,78.0
78000,811,474,78.0
78000,812,166,78.0
78000,813,463,78.0
78000,814,68,78.0
78000,921,1477,78.0
78000,922,1296,78.0
78000,923,1315,78.0
78000,924,75,78.0
78000,925,0,78.0
78000,926,865,78.0
78000,928,127,78.0
78000,999,2,78.0
